Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date,PMIS - Total Customer Throughput (Unadjusted)
3842,,10:00:00,,47,Wednesday,2018-11-21,1.0,2019-11-20,3.0
3843,2017-11-22,11:00:00,13.0,47,Wednesday,2018-11-21,1.0,,
3844,,12:00:00,,47,Wednesday,2018-11-21,7.0,,
3845,2017-11-22,13:00:00,4.0,47,Wednesday,2018-11-21,4.0,2019-11-20,3.0
3846,2017-11-22,14:00:00,2.0,47,Wednesday,2018-11-21,8.0,2019-11-20,6.0
3847,2017-11-22,15:00:00,4.0,47,Wednesday,,,,
3848,2017-11-22,16:00:00,2.0,47,Wednesday,2018-11-21,3.0,,
3849,,17:00:00,,47,Wednesday,,,2019-11-20,4.0
3850,2017-11-22,19:00:00,2.0,47,Wednesday,,,,
3851,,20:00:00,,47,Wednesday,2018-11-21,3.0,2019-11-20,4.0
3852,2017-11-22,21:00:00,2.0,47,Wednesday,2018-11-21,2.0,2019-11-20,1.0
3853,,05:00:00,,48,Friday,2018-11-30,5.0,,
3854,,06:00:00,,48,Friday,2018-11-30,1.0,,
3855,2017-12-01,07:00:00,2.0,48,Friday,,,,
3856,,08:00:00,,48,Friday,2018-11-30,2.0,,
3857,,09:00:00,,48,Friday,2018-11-30,3.0,2019-11-29,6.0
3858,,10:00:00,,48,Friday,,,2019-11-29,6.0
3859,,11:00:00,,48,Friday,2018-11-30,9.0,,
3860,,13:00:00,,48,Friday,2018-11-30,2.0,,
3861,,14:00:00,,48,Friday,2018-11-30,1.0,2019-11-29,2.0
3862,2017-12-01,15:00:00,5.0,48,Friday,,,,
3863,,16:00:00,,48,Friday,2018-11-30,3.0,2019-11-29,2.0
3864,,17:00:00,,48,Friday,2018-11-30,3.0,,
3865,,18:00:00,,48,Friday,,,2019-11-29,3.0
3866,2017-12-01,20:00:00,2.0,48,Friday,2018-11-30,2.0,2019-11-29,1.0
3867,,21:00:00,,48,Friday,2018-11-30,4.0,,
3868,,07:00:00,,48,Monday,2018-11-26,3.0,2019-11-25,5.0
3869,2017-11-27,08:00:00,1.0,48,Monday,,,,
3870,,10:00:00,,48,Monday,,,2019-11-25,4.0
3871,,11:00:00,,48,Monday,2018-11-26,3.0,2019-11-25,4.0
3872,2017-11-27,12:00:00,2.0,48,Monday,2018-11-26,1.0,,
3873,,13:00:00,,48,Monday,2018-11-26,1.0,2019-11-25,1.0
3874,,14:00:00,,48,Monday,2018-11-26,3.0,,
3875,2017-11-27,15:00:00,1.0,48,Monday,2018-11-26,5.0,2019-11-25,7.0
3876,,16:00:00,,48,Monday,2018-11-26,3.0,,
3877,,18:00:00,,48,Monday,,,2019-11-25,2.0
3878,,19:00:00,,48,Monday,,,2019-11-25,1.0
3879,,20:00:00,,48,Monday,,,2019-11-25,4.0
3880,,21:00:00,,48,Monday,2018-11-26,2.0,2019-11-25,2.0
3881,,06:00:00,,48,Saturday,,,2019-11-30,3.0
3882,,07:00:00,,48,Saturday,,,2019-11-30,2.0
3883,2017-12-02,09:00:00,1.0,48,Saturday,2018-12-01,9.0,2019-11-30,2.0
3884,,10:00:00,,48,Saturday,2018-12-01,2.0,2019-11-30,1.0
3885,,11:00:00,,48,Saturday,2018-12-01,7.0,,
3886,,12:00:00,,48,Saturday,2018-12-01,1.0,,
3887,,13:00:00,,48,Saturday,,,2019-11-30,2.0
3888,,14:00:00,,48,Saturday,2018-12-01,6.0,2019-11-30,3.0
3889,,15:00:00,,48,Saturday,,,2019-11-30,2.0
3890,,16:00:00,,48,Saturday,2018-12-01,5.0,,
3891,,17:00:00,,48,Saturday,2018-12-01,2.0,2019-11-30,4.0
3892,,19:00:00,,48,Saturday,,,2019-11-30,2.0
3893,,06:00:00,,48,Sunday,2018-12-02,3.0,,
3894,,07:00:00,,48,Sunday,2018-12-02,2.0,2019-12-01,2.0
3895,2017-12-03,08:00:00,1.0,48,Sunday,2018-12-02,2.0,,
3896,,09:00:00,,48,Sunday,2018-12-02,4.0,,
3897,,10:00:00,,48,Sunday,,,2019-12-01,1.0
3898,2017-12-03,11:00:00,3.0,48,Sunday,2018-12-02,1.0,2019-12-01,5.0
3899,2017-12-03,12:00:00,1.0,48,Sunday,,,2019-12-01,3.0
3900,,13:00:00,,48,Sunday,,,2019-12-01,3.0
3901,2017-12-03,14:00:00,1.0,48,Sunday,,,2019-12-01,6.0
3902,,15:00:00,,48,Sunday,2018-12-02,5.0,2019-12-01,3.0
3903,2017-12-03,16:00:00,4.0,48,Sunday,2018-12-02,2.0,2019-12-01,1.0
3904,,17:00:00,,48,Sunday,,,2019-12-01,4.0
3905,,18:00:00,,48,Sunday,,,2019-12-01,5.0
3906,2017-12-03,21:00:00,2.0,48,Sunday,2018-12-02,4.0,2019-12-01,1.0
3907,,04:00:00,,48,Thursday,,,2019-11-28,1.0
3908,2017-11-30,05:00:00,1.0,48,Thursday,,,2019-11-28,1.0
3909,,06:00:00,,48,Thursday,2018-11-29,2.0,,
3910,,07:00:00,,48,Thursday,2018-11-29,2.0,,
3911,2017-11-30,08:00:00,4.0,48,Thursday,2018-11-29,4.0,,
3912,,09:00:00,,48,Thursday,2018-11-29,7.0,,
3913,,10:00:00,,48,Thursday,2018-11-29,2.0,2019-11-28,11.0
3914,2017-11-30,11:00:00,2.0,48,Thursday,2018-11-29,3.0,2019-11-28,2.0
3915,2017-11-30,12:00:00,1.0,48,Thursday,,,,
3916,2017-11-30,13:00:00,1.0,48,Thursday,,,,
3917,2017-11-30,14:00:00,2.0,48,Thursday,2018-11-29,3.0,,
3918,2017-11-30,15:00:00,5.0,48,Thursday,,,,
3919,2017-11-30,16:00:00,2.0,48,Thursday,,,2019-11-28,1.0
3920,,18:00:00,,48,Thursday,,,2019-11-28,1.0
3921,,20:00:00,,48,Thursday,2018-11-29,3.0,2019-11-28,3.0
3922,,21:00:00,,48,Thursday,2018-11-29,2.0,,
3923,,09:00:00,,48,Tuesday,2018-11-27,2.0,,
3924,,12:00:00,,48,Tuesday,,,2019-11-26,6.0
3925,,14:00:00,,48,Tuesday,2018-11-27,8.0,2019-11-26,8.0
3926,,15:00:00,,48,Tuesday,2018-11-27,5.0,2019-11-26,8.0
3927,,16:00:00,,48,Tuesday,2018-11-27,2.0,2019-11-26,1.0
3928,,20:00:00,,48,Tuesday,,,2019-11-26,1.0
3929,,21:00:00,,48,Tuesday,,,2019-11-26,3.0
3930,,04:00:00,,48,Wednesday,2018-11-28,1.0,,
3931,,06:00:00,,48,Wednesday,,,2019-11-27,6.0
3932,,07:00:00,,48,Wednesday,2018-11-28,1.0,2019-11-27,2.0
3933,,08:00:00,,48,Wednesday,2018-11-28,1.0,2019-11-27,1.0
3934,2017-11-29,09:00:00,2.0,48,Wednesday,2018-11-28,4.0,2019-11-27,15.0
3935,,10:00:00,,48,Wednesday,,,2019-11-27,12.0
3936,,11:00:00,,48,Wednesday,,,2019-11-27,12.0
3937,,12:00:00,,48,Wednesday,2018-11-28,2.0,2019-11-27,2.0
3938,,13:00:00,,48,Wednesday,,,2019-11-27,2.0
3939,,14:00:00,,48,Wednesday,2018-11-28,2.0,2019-11-27,7.0
3940,,15:00:00,,48,Wednesday,2018-11-28,1.0,2019-11-27,2.0
3941,2017-11-29,17:00:00,2.0,48,Wednesday,,,,
3942,,19:00:00,,48,Wednesday,2018-11-28,2.0,,
3943,,20:00:00,,48,Wednesday,2018-11-28,1.0,,
3944,,21:00:00,,48,Wednesday,2018-11-28,8.0,,
3945,,05:00:00,,49,Friday,,,2019-12-06,2.0
3946,2017-12-08,07:00:00,2.0,49,Friday,2018-12-07,1.0,2019-12-06,3.0
3947,,08:00:00,,49,Friday,2018-12-07,2.0,,
3948,,09:00:00,,49,Friday,2018-12-07,3.0,,
3949,,10:00:00,,49,Friday,,,2019-12-06,2.0
3950,2017-12-08,12:00:00,1.0,49,Friday,2018-12-07,1.0,2019-12-06,2.0
3951,2017-12-08,14:00:00,3.0,49,Friday,2018-12-07,3.0,,
3952,2017-12-08,15:00:00,5.0,49,Friday,2018-12-07,5.0,2019-12-06,1.0
3953,,17:00:00,,49,Friday,2018-12-07,2.0,2019-12-06,2.0
3954,,21:00:00,,49,Friday,,,2019-12-06,5.0
3955,,06:00:00,,49,Monday,,,2019-12-02,3.0
3956,,07:00:00,,49,Monday,2018-12-03,5.0,2019-12-02,2.0
3957,2017-12-04,08:00:00,7.0,49,Monday,2018-12-03,6.0,2019-12-02,2.0
3958,,09:00:00,,49,Monday,2018-12-03,4.0,2019-12-02,4.0
3959,,10:00:00,,49,Monday,2018-12-03,1.0,,
3960,,11:00:00,,49,Monday,,,2019-12-02,1.0
3961,,12:00:00,,49,Monday,2018-12-03,2.0,,
3962,2017-12-04,14:00:00,1.0,49,Monday,,,,
3963,2017-12-04,15:00:00,1.0,49,Monday,,,2019-12-02,5.0
3964,,16:00:00,,49,Monday,,,2019-12-02,2.0
3965,,17:00:00,,49,Monday,2018-12-03,3.0,,
3966,,18:00:00,,49,Monday,2018-12-03,4.0,,
3967,,21:00:00,,49,Monday,,,2019-12-02,4.0
3968,,06:00:00,,49,Saturday,,,2019-12-07,2.0
3969,,07:00:00,,49,Saturday,2018-12-08,1.0,,
3970,,08:00:00,,49,Saturday,2018-12-08,2.0,,
3971,2017-12-09,09:00:00,4.0,49,Saturday,,,,
3972,,10:00:00,,49,Saturday,,,2019-12-07,5.0
3973,2017-12-09,11:00:00,2.0,49,Saturday,,,2019-12-07,6.0
3974,,12:00:00,,49,Saturday,2018-12-08,1.0,,
3975,,14:00:00,,49,Saturday,2018-12-08,5.0,2019-12-07,3.0
3976,2017-12-09,16:00:00,3.0,49,Saturday,2018-12-08,1.0,,
3977,2017-12-09,18:00:00,3.0,49,Saturday,2018-12-08,9.0,2019-12-07,2.0
3978,,20:00:00,,49,Saturday,2018-12-08,3.0,2019-12-07,1.0
3979,2017-12-09,21:00:00,2.0,49,Saturday,,,2019-12-07,14.0
3980,,04:00:00,,49,Sunday,2018-12-09,4.0,,
3981,,06:00:00,,49,Sunday,,,2019-12-08,2.0
3982,2017-12-10,07:00:00,5.0,49,Sunday,2018-12-09,4.0,,
3983,,08:00:00,,49,Sunday,,,2019-12-08,9.0
3984,,09:00:00,,49,Sunday,,,2019-12-08,1.0
3985,,12:00:00,,49,Sunday,2018-12-09,3.0,2019-12-08,2.0
3986,2017-12-10,13:00:00,1.0,49,Sunday,,,2019-12-08,1.0
3987,,14:00:00,,49,Sunday,2018-12-09,2.0,2019-12-08,4.0
3988,,15:00:00,,49,Sunday,,,2019-12-08,2.0
3989,2017-12-10,16:00:00,3.0,49,Sunday,,,2019-12-08,2.0
3990,,18:00:00,,49,Sunday,,,2019-12-08,2.0
3991,2017-12-10,20:00:00,4.0,49,Sunday,,,,
3992,,21:00:00,,49,Sunday,2018-12-09,4.0,2019-12-08,5.0
3993,,06:00:00,,49,Thursday,2018-12-06,2.0,2019-12-05,5.0
3994,,07:00:00,,49,Thursday,,,2019-12-05,5.0
3995,,09:00:00,,49,Thursday,2018-12-06,9.0,2019-12-05,1.0
3996,,11:00:00,,49,Thursday,,,2019-12-05,10.0
3997,,12:00:00,,49,Thursday,2018-12-06,2.0,2019-12-05,1.0
3998,,13:00:00,,49,Thursday,,,2019-12-05,2.0
3999,2017-12-07,15:00:00,1.0,49,Thursday,,,2019-12-05,7.0
4000,,16:00:00,,49,Thursday,2018-12-06,3.0,,
4001,,17:00:00,,49,Thursday,2018-12-06,1.0,2019-12-05,1.0
4002,,18:00:00,,49,Thursday,2018-12-06,2.0,,
4003,2017-12-07,20:00:00,2.0,49,Thursday,2018-12-06,2.0,,
4004,2017-12-05,05:00:00,1.0,49,Tuesday,,,,
4005,2017-12-05,06:00:00,4.0,49,Tuesday,,,2019-12-03,1.0
4006,2017-12-05,07:00:00,2.0,49,Tuesday,2018-12-04,4.0,2019-12-03,3.0
4007,,08:00:00,,49,Tuesday,,,2019-12-03,2.0
4008,2017-12-05,09:00:00,4.0,49,Tuesday,,,2019-12-03,1.0
4009,,10:00:00,,49,Tuesday,2018-12-04,5.0,,
4010,,11:00:00,,49,Tuesday,2018-12-04,3.0,2019-12-03,2.0
4011,,13:00:00,,49,Tuesday,2018-12-04,7.0,2019-12-03,1.0
4012,,14:00:00,,49,Tuesday,2018-12-04,5.0,2019-12-03,2.0
4013,2017-12-05,15:00:00,1.0,49,Tuesday,,,2019-12-03,2.0
4014,,16:00:00,,49,Tuesday,,,2019-12-03,1.0
4015,,19:00:00,,49,Tuesday,,,2019-12-03,2.0
4016,,20:00:00,,49,Tuesday,2018-12-04,1.0,,
4017,,21:00:00,,49,Tuesday,2018-12-04,2.0,2019-12-03,2.0
4018,2017-12-06,06:00:00,2.0,49,Wednesday,,,,
4019,2017-12-06,07:00:00,4.0,49,Wednesday,2018-12-05,1.0,2019-12-04,2.0
4020,,09:00:00,,49,Wednesday,2018-12-05,8.0,2019-12-04,4.0
4021,2017-12-06,10:00:00,1.0,49,Wednesday,2018-12-05,1.0,2019-12-04,7.0
4022,,12:00:00,,49,Wednesday,,,2019-12-04,10.0
4023,2017-12-06,13:00:00,1.0,49,Wednesday,,,2019-12-04,4.0
4024,,14:00:00,,49,Wednesday,2018-12-05,1.0,2019-12-04,4.0
4025,2017-12-06,15:00:00,4.0,49,Wednesday,2018-12-05,7.0,,
4026,,16:00:00,,49,Wednesday,,,2019-12-04,6.0
4027,,17:00:00,,49,Wednesday,2018-12-05,5.0,,
4028,,20:00:00,,49,Wednesday,,,2019-12-04,1.0
4029,2017-12-06,21:00:00,2.0,49,Wednesday,2018-12-05,4.0,2019-12-04,2.0
4030,,05:00:00,,50,Friday,2018-12-14,1.0,,
4031,2017-12-15,06:00:00,5.0,50,Friday,,,,
4032,2017-12-15,07:00:00,4.0,50,Friday,2018-12-14,1.0,2019-12-13,2.0
4033,,08:00:00,,50,Friday,2018-12-14,5.0,,
4034,2017-12-15,09:00:00,2.0,50,Friday,,,2019-12-13,1.0
4035,,10:00:00,,50,Friday,2018-12-14,10.0,,
4036,,11:00:00,,50,Friday,2018-12-14,2.0,2019-12-13,1.0
4037,,12:00:00,,50,Friday,2018-12-14,4.0,2019-12-13,4.0
4038,,14:00:00,,50,Friday,2018-12-14,4.0,,
4039,2017-12-15,15:00:00,1.0,50,Friday,2018-12-14,2.0,,
4040,,16:00:00,,50,Friday,2018-12-14,5.0,,
4041,,17:00:00,,50,Friday,2018-12-14,4.0,2019-12-13,4.0
4042,2017-12-15,18:00:00,1.0,50,Friday,,,2019-12-13,2.0
4043,,19:00:00,,50,Friday,2018-12-14,1.0,,
4044,,20:00:00,,50,Friday,2018-12-14,1.0,,
4045,2017-12-11,07:00:00,2.0,50,Monday,2018-12-10,1.0,2019-12-09,12.0
4046,,08:00:00,,50,Monday,,,2019-12-09,2.0
4047,,10:00:00,,50,Monday,,,2019-12-09,2.0
4048,,11:00:00,,50,Monday,,,2019-12-09,3.0
4049,,12:00:00,,50,Monday,2018-12-10,2.0,2019-12-09,5.0
4050,,13:00:00,,50,Monday,2018-12-10,4.0,,
4051,,14:00:00,,50,Monday,2018-12-10,1.0,,
4052,,15:00:00,,50,Monday,2018-12-10,2.0,2019-12-09,2.0
4053,,16:00:00,,50,Monday,,,2019-12-09,1.0
4054,,17:00:00,,50,Monday,2018-12-10,1.0,,
4055,,18:00:00,,50,Monday,,,2019-12-09,4.0
4056,2017-12-11,20:00:00,3.0,50,Monday,2018-12-10,2.0,2019-12-09,3.0
4057,2017-12-11,21:00:00,4.0,50,Monday,2018-12-10,2.0,,
4058,2017-12-16,06:00:00,6.0,50,Saturday,,,,
4059,2017-12-16,07:00:00,5.0,50,Saturday,2018-12-15,4.0,2019-12-14,5.0
4060,2017-12-16,08:00:00,8.0,50,Saturday,,,2019-12-14,2.0
4061,,09:00:00,,50,Saturday,2018-12-15,7.0,2019-12-14,4.0
4062,2017-12-16,10:00:00,5.0,50,Saturday,2018-12-15,4.0,,
4063,,11:00:00,,50,Saturday,2018-12-15,1.0,2019-12-14,8.0
4064,2017-12-16,12:00:00,5.0,50,Saturday,2018-12-15,3.0,2019-12-14,1.0
4065,,13:00:00,,50,Saturday,2018-12-15,2.0,,
4066,2017-12-16,14:00:00,6.0,50,Saturday,,,,
4067,,16:00:00,,50,Saturday,2018-12-15,2.0,2019-12-14,2.0
4068,,17:00:00,,50,Saturday,,,2019-12-14,2.0
4069,,18:00:00,,50,Saturday,2018-12-15,3.0,,
4070,,20:00:00,,50,Saturday,2018-12-15,6.0,2019-12-14,5.0
4071,2017-12-16,21:00:00,7.0,50,Saturday,2018-12-15,1.0,2019-12-14,2.0
4072,,06:00:00,,50,Sunday,,,2019-12-15,2.0
4073,,07:00:00,,50,Sunday,2018-12-16,11.0,,
4074,,08:00:00,,50,Sunday,2018-12-16,5.0,,
4075,2017-12-17,09:00:00,3.0,50,Sunday,2018-12-16,2.0,,
4076,2017-12-17,10:00:00,2.0,50,Sunday,2018-12-16,2.0,2019-12-15,8.0
4077,,11:00:00,,50,Sunday,2018-12-16,3.0,2019-12-15,5.0
4078,,12:00:00,,50,Sunday,2018-12-16,5.0,2019-12-15,4.0
4079,,13:00:00,,50,Sunday,2018-12-16,1.0,,
4080,,14:00:00,,50,Sunday,2018-12-16,1.0,,
4081,2017-12-17,15:00:00,4.0,50,Sunday,2018-12-16,4.0,,
4082,2017-12-17,16:00:00,3.0,50,Sunday,,,,
4083,,20:00:00,,50,Sunday,2018-12-16,17.0,,
4084,,21:00:00,,50,Sunday,2018-12-16,6.0,,
4085,,05:00:00,,50,Thursday,2018-12-13,1.0,2019-12-12,1.0
4086,2017-12-14,07:00:00,2.0,50,Thursday,2018-12-13,3.0,2019-12-12,4.0
4087,2017-12-14,08:00:00,1.0,50,Thursday,,,2019-12-12,10.0
4088,,09:00:00,,50,Thursday,2018-12-13,4.0,,
4089,,10:00:00,,50,Thursday,,,2019-12-12,3.0
4090,2017-12-14,11:00:00,1.0,50,Thursday,2018-12-13,9.0,,
4091,,12:00:00,,50,Thursday,2018-12-13,3.0,,
4092,,13:00:00,,50,Thursday,2018-12-13,3.0,,
4093,,14:00:00,,50,Thursday,2018-12-13,4.0,2019-12-12,2.0
4094,2017-12-14,17:00:00,1.0,50,Thursday,,,,
4095,2017-12-14,20:00:00,12.0,50,Thursday,,,2019-12-12,2.0
4096,2017-12-14,21:00:00,7.0,50,Thursday,,,2019-12-12,6.0
4097,,05:00:00,,50,Tuesday,,,2019-12-10,3.0
4098,,06:00:00,,50,Tuesday,2018-12-11,4.0,,
4099,,07:00:00,,50,Tuesday,2018-12-11,2.0,2019-12-10,2.0
4100,,08:00:00,,50,Tuesday,2018-12-11,2.0,2019-12-10,3.0
4101,,09:00:00,,50,Tuesday,,,2019-12-10,2.0
4102,,10:00:00,,50,Tuesday,2018-12-11,2.0,,
4103,,11:00:00,,50,Tuesday,2018-12-11,1.0,2019-12-10,6.0
4104,,12:00:00,,50,Tuesday,2018-12-11,5.0,,
4105,,13:00:00,,50,Tuesday,2018-12-11,6.0,2019-12-10,3.0
4106,2017-12-12,14:00:00,1.0,50,Tuesday,2018-12-11,6.0,2019-12-10,4.0
4107,,15:00:00,,50,Tuesday,,,2019-12-10,2.0
4108,2017-12-12,16:00:00,1.0,50,Tuesday,,,2019-12-10,7.0
4109,2017-12-12,17:00:00,1.0,50,Tuesday,,,,
4110,,18:00:00,,50,Tuesday,,,2019-12-10,1.0
4111,,20:00:00,,50,Tuesday,2018-12-11,1.0,,
4112,2017-12-13,06:00:00,3.0,50,Wednesday,2018-12-12,2.0,2019-12-11,1.0
4113,,08:00:00,,50,Wednesday,2018-12-12,1.0,2019-12-11,1.0
4114,,09:00:00,,50,Wednesday,,,2019-12-11,3.0
4115,,10:00:00,,50,Wednesday,2018-12-12,5.0,,
4116,,11:00:00,,50,Wednesday,2018-12-12,7.0,,
4117,,12:00:00,,50,Wednesday,2018-12-12,1.0,2019-12-11,2.0
4118,,15:00:00,,50,Wednesday,,,2019-12-11,4.0
4119,,17:00:00,,50,Wednesday,2018-12-12,2.0,2019-12-11,2.0
4120,,20:00:00,,50,Wednesday,2018-12-12,1.0,2019-12-11,2.0
4121,,21:00:00,,50,Wednesday,,,2019-12-11,8.0
4122,2017-12-22,06:00:00,2.0,51,Friday,2018-12-21,1.0,,
4123,2017-12-22,07:00:00,10.0,51,Friday,2018-12-21,13.0,2019-12-20,9.0
4124,2017-12-22,08:00:00,5.0,51,Friday,2018-12-21,17.0,,
4125,2017-12-22,09:00:00,6.0,51,Friday,2018-12-21,5.0,2019-12-20,19.0
4126,2017-12-22,10:00:00,1.0,51,Friday,2018-12-21,4.0,2019-12-20,3.0
4127,,11:00:00,,51,Friday,,,2019-12-20,11.0
4128,,13:00:00,,51,Friday,,,2019-12-20,13.0
4129,2017-12-22,14:00:00,2.0,51,Friday,2018-12-21,7.0,2019-12-20,4.0
4130,,15:00:00,,51,Friday,2018-12-21,13.0,2019-12-20,6.0
4131,,16:00:00,,51,Friday,2018-12-21,8.0,2019-12-20,8.0
4132,,17:00:00,,51,Friday,,,2019-12-20,1.0
4133,,18:00:00,,51,Friday,,,2019-12-20,5.0
4134,2017-12-22,19:00:00,17.0,51,Friday,,,2019-12-20,7.0
4135,,20:00:00,,51,Friday,2018-12-21,14.0,2019-12-20,11.0
4136,,21:00:00,,51,Friday,2018-12-21,5.0,2019-12-20,10.0
4137,,06:00:00,,51,Monday,2018-12-17,5.0,2019-12-16,1.0
4138,2017-12-18,07:00:00,9.0,51,Monday,2018-12-17,1.0,,
4139,2017-12-18,09:00:00,6.0,51,Monday,2018-12-17,4.0,,
4140,,10:00:00,,51,Monday,2018-12-17,2.0,,
4141,2017-12-18,11:00:00,12.0,51,Monday,,,,
4142,,12:00:00,,51,Monday,2018-12-17,3.0,2019-12-16,1.0
4143,2017-12-18,13:00:00,2.0,51,Monday,,,,
4144,,14:00:00,,51,Monday,,,2019-12-16,5.0
4145,,15:00:00,,51,Monday,2018-12-17,1.0,,
4146,,16:00:00,,51,Monday,2018-12-17,2.0,,
4147,2017-12-18,17:00:00,4.0,51,Monday,,,2019-12-16,1.0
4148,,18:00:00,,51,Monday,,,2019-12-16,3.0
4149,,19:00:00,,51,Monday,2018-12-17,2.0,,
4150,,20:00:00,,51,Monday,2018-12-17,4.0,2019-12-16,3.0
4151,,21:00:00,,51,Monday,2018-12-17,5.0,,
4152,,06:00:00,,51,Saturday,,,2019-12-21,4.0
4153,2017-12-23,07:00:00,1.0,51,Saturday,2018-12-22,18.0,2019-12-21,25.0
4154,2017-12-23,08:00:00,5.0,51,Saturday,2018-12-22,13.0,,
4155,,09:00:00,,51,Saturday,2018-12-22,8.0,2019-12-21,5.0
4156,2017-12-23,10:00:00,17.0,51,Saturday,2018-12-22,4.0,2019-12-21,13.0
4157,,12:00:00,,51,Saturday,2018-12-22,2.0,2019-12-21,4.0
4158,,13:00:00,,51,Saturday,2018-12-22,2.0,,
4159,2017-12-23,14:00:00,4.0,51,Saturday,2018-12-22,18.0,2019-12-21,12.0
4160,2017-12-23,15:00:00,3.0,51,Saturday,2018-12-22,7.0,2019-12-21,6.0
4161,2017-12-23,16:00:00,1.0,51,Saturday,2018-12-22,9.0,2019-12-21,4.0
4162,2017-12-23,19:00:00,17.0,51,Saturday,2018-12-22,4.0,2019-12-21,4.0
4163,2017-12-23,20:00:00,3.0,51,Saturday,,,2019-12-21,4.0
4164,2017-12-23,21:00:00,17.0,51,Saturday,2018-12-22,7.0,2019-12-21,7.0
4165,,05:00:00,,51,Sunday,2018-12-23,1.0,,
4166,,06:00:00,,51,Sunday,,,2019-12-22,3.0
4167,,07:00:00,,51,Sunday,2018-12-23,3.0,2019-12-22,14.0
4168,,08:00:00,,51,Sunday,,,2019-12-22,2.0
4169,,09:00:00,,51,Sunday,2018-12-23,6.0,2019-12-22,5.0
4170,,10:00:00,,51,Sunday,2018-12-23,9.0,2019-12-22,12.0
4171,,11:00:00,,51,Sunday,,,2019-12-22,9.0
4172,,12:00:00,,51,Sunday,2018-12-23,2.0,,
4173,,13:00:00,,51,Sunday,2018-12-23,3.0,,
4174,,14:00:00,,51,Sunday,2018-12-23,10.0,2019-12-22,7.0
4175,,17:00:00,,51,Sunday,2018-12-23,8.0,,
4176,,18:00:00,,51,Sunday,2018-12-23,1.0,2019-12-22,4.0
4177,,19:00:00,,51,Sunday,,,2019-12-22,1.0
4178,,20:00:00,,51,Sunday,2018-12-23,1.0,,
4179,,04:00:00,,51,Thursday,,,2019-12-19,3.0
4180,,05:00:00,,51,Thursday,,,2019-12-19,4.0
4181,,06:00:00,,51,Thursday,,,2019-12-19,6.0
4182,,07:00:00,,51,Thursday,2018-12-20,8.0,2019-12-19,2.0
4183,,08:00:00,,51,Thursday,2018-12-20,2.0,2019-12-19,1.0
4184,2017-12-21,10:00:00,1.0,51,Thursday,,,,
4185,2017-12-21,11:00:00,5.0,51,Thursday,2018-12-20,4.0,2019-12-19,5.0
4186,,13:00:00,,51,Thursday,,,2019-12-19,12.0
4187,,14:00:00,,51,Thursday,2018-12-20,4.0,2019-12-19,6.0
4188,2017-12-21,15:00:00,1.0,51,Thursday,2018-12-20,4.0,2019-12-19,14.0
4189,,16:00:00,,51,Thursday,2018-12-20,16.0,,
4190,,17:00:00,,51,Thursday,,,2019-12-19,3.0
4191,,18:00:00,,51,Thursday,,,2019-12-19,2.0
4192,2017-12-21,19:00:00,17.0,51,Thursday,,,2019-12-19,4.0
4193,2017-12-21,20:00:00,17.0,51,Thursday,2018-12-20,3.0,2019-12-19,2.0
4194,2017-12-21,21:00:00,26.0,51,Thursday,2018-12-20,7.0,2019-12-19,4.0
4195,,05:00:00,,51,Tuesday,,,2019-12-17,7.0
4196,2017-12-19,07:00:00,4.0,51,Tuesday,2018-12-18,7.0,,
4197,2017-12-19,09:00:00,27.0,51,Tuesday,2018-12-18,2.0,2019-12-17,2.0
4198,2017-12-19,10:00:00,1.0,51,Tuesday,,,2019-12-17,5.0
4199,,11:00:00,,51,Tuesday,2018-12-18,2.0,2019-12-17,2.0
4200,,12:00:00,,51,Tuesday,,,2019-12-17,7.0
4201,2017-12-19,13:00:00,2.0,51,Tuesday,,,,
4202,,14:00:00,,51,Tuesday,2018-12-18,3.0,2019-12-17,4.0
4203,,15:00:00,,51,Tuesday,2018-12-18,3.0,2019-12-17,2.0
4204,2017-12-19,16:00:00,2.0,51,Tuesday,2018-12-18,7.0,2019-12-17,2.0
4205,,17:00:00,,51,Tuesday,2018-12-18,7.0,,
4206,2017-12-19,20:00:00,4.0,51,Tuesday,2018-12-18,2.0,,
4207,2017-12-19,21:00:00,1.0,51,Tuesday,,,2019-12-17,3.0
4208,,06:00:00,,51,Wednesday,2018-12-19,5.0,2019-12-18,6.0
4209,,07:00:00,,51,Wednesday,2018-12-19,7.0,2019-12-18,2.0
4210,,08:00:00,,51,Wednesday,2018-12-19,2.0,2019-12-18,6.0
4211,,09:00:00,,51,Wednesday,2018-12-19,10.0,2019-12-18,13.0
4212,2017-12-20,11:00:00,4.0,51,Wednesday,2018-12-19,18.0,2019-12-18,8.0
4213,,12:00:00,,51,Wednesday,,,2019-12-18,3.0
4214,,13:00:00,,51,Wednesday,2018-12-19,1.0,2019-12-18,3.0
4215,,14:00:00,,51,Wednesday,2018-12-19,6.0,2019-12-18,5.0
4216,,15:00:00,,51,Wednesday,2018-12-19,1.0,,
4217,2017-12-20,16:00:00,1.0,51,Wednesday,2018-12-19,1.0,2019-12-18,3.0
4218,,17:00:00,,51,Wednesday,,,2019-12-18,6.0
4219,,18:00:00,,51,Wednesday,2018-12-19,2.0,2019-12-18,6.0
